Frequency (Hz),Amplitude
5030.5,0.04899378249227511
5030.75,0.050376732328351895
5031.0,0.04894324442978859
5031.25,0.05010430787687933
5031.5,0.050751175800321464
5031.75,0.04996791263349244
5032.0,0.05105025511231637
5032.25,0.051198024877930653
5032.5,0.049328166248377735
5032.75,0.0506490503924289
5033.0,0.05045050219215369
5033.25,0.05064448248549103
5033.5,0.049615826193823744
5033.75,0.04960609845102394
5034.0,0.04760653752934918
5034.25,0.04641734104999308
5034.5,0.04844919799858077
5034.75,0.04615304183796671
5035.0,0.0450426081039798
5035.25,0.04516578685829396
5035.5,0.04345645456684078
5035.75,0.043325517481495705
5036.0,0.04623150599455745
5036.25,0.04300930418177235
5036.5,0.0426704941196363
5036.75,0.044548659443576534
5037.0,0.04228231510896295
5037.25,0.04200726095628319
5037.5,0.0407476349424667
5037.75,0.043786202320597996
5038.0,0.04348437990536073
5038.25,0.04403535215401683
5038.5,0.0433760936876777
5038.75,0.04116320482288096
5039.0,0.04444429997059839
5039.25,0.04519228531776096
5039.5,0.0429771519708685
5039.75,0.04262196685393281
5040.0,0.0444452374962135
5040.25,0.042996180843648944
5040.5,0.04239681829443365
5040.75,0.04415927117396491
5041.0,0.044090727746302454
5041.25,0.04219703637189953
5041.5,0.04601984660803384
5041.75,0.0426952765111235
5042.0,0.043174355815116264
5042.25,0.04319492979470701
5042.5,0.04230719116243545
5042.75,0.041804514389172646
5043.0,0.04011793841574475
5043.25,0.04275338070776469
5043.5,0.03999194950327041
5043.75,0.04109632870112785
5044.0,0.03895005764633151
5044.25,0.0387509674780804
5044.5,0.038706301348660495
5044.75,0.040542451568618146
5045.0,0.039428756846418195
5045.25,0.039986240299315794
5045.5,0.04053356884382192
5045.75,0.039807380649756315
5046.0,0.03665410254421803
5046.25,0.039111555579506185
5046.5,0.03553286176309999
5046.75,0.034309887674407805
5047.0,0.03356045626552165
5047.25,0.03246350693034886
5047.5,0.03219089716692963
5047.75,0.03081169989799739
5048.0,0.03160081589626641
5048.25,0.03164511541135615
5048.5,0.030869424871412945
5048.75,0.033548850798997616
5049.0,0.03083717439837142
5049.25,0.03413506325666725
5049.5,0.03417758692753643
5049.75,0.03517347474919191
5050.0,0.03687596892788991
5050.25,0.03774335202133169
5050.5,0.03531696601697047
5050.75,0.03691583988528461
5051.0,0.03939128952463723
5051.25,0.03984340680203478
5051.5,0.04013298159183915
5051.75,0.04062003706458617
5052.0,0.04037895081681393
5052.25,0.039040662673615896
5052.5,0.04226475435716681
5052.75,0.0424994525210867
5053.0,0.042024116274557786
5053.25,0.0416964631701199
5053.5,0.040761112023755486
5053.75,0.04118577992448519
5054.0,0.04146582012279511
5054.25,0.042335591351259326
5054.5,0.0408562826602099
5054.75,0.043475314463732116
5055.0,0.042722680092300264
5055.25,0.041861520987588816
5055.5,0.042244938953315846
5055.75,0.04360514884299377
5056.0,0.04352744381817887
5056.25,0.044311064316608625
5056.5,0.047307214978090914
5056.75,0.045624692514183
5057.0,0.045678811736647056
5057.25,0.04524902759388898
5057.5,0.04674171712834139
5057.75,0.046357116016169056
5058.0,0.04544345184728373
5058.25,0.04507201914604427
5058.5,0.04465623851475424
5058.75,0.043694697104785775
5059.0,0.043969077242211226
5059.25,0.044131456549352584
5059.5,0.04235080938143421
5059.75,0.041312635086549664
5060.0,0.04222354124524058
5060.25,0.04053865016926144
5060.5,0.04173929385308318
5060.75,0.04222699826870201
5061.0,0.03914984876184936
5061.25,0.04225815004935524
5061.5,0.042125075598869695
5061.75,0.042348984378364665
5062.0,0.04379363375171468
5062.25,0.045389721610841045
5062.5,0.043653398837193144
5062.75,0.04383894470958247
5063.0,0.045867520481074515
5063.25,0.0438964207755663
5063.5,0.044316039376609856
5063.75,0.044824461922366644
5064.0,0.04284470151818905
5064.25,0.0403078800433125
5064.5,0.041613649093750954
5064.75,0.04039144093268867
5065.0,0.04023548274638684
5065.25,0.03899986468694525
5065.5,0.038955568386262726
5065.75,0.03891636637059891
5066.0,0.03819007129778888
5066.25,0.03596187469882223
5066.5,0.03635682860533915
5066.75,0.03603684971340888
5067.0,0.03335674082448169
5067.25,0.0325965792743814
5067.5,0.032055796407197086
5067.75,0.03127138675630874
5068.0,0.030272659173786933
5068.25,0.031460238555619406
5068.5,0.031510948982951585
5068.75,0.03327474974131424
5069.0,0.03191069482283078
5069.25,0.03241300337292626
5069.5,0.030704428660471846
5069.75,0.03062724118436695
5070.0,0.031187764588220684
5070.25,0.029889237613181418
5070.5,0.02771345501016723
5070.75,0.026641084598702704
5071.0,0.025996651691788577
5071.25,0.025387709229818478
5071.5,0.024324173348310784
5071.75,0.02520358512580602
5072.0,0.02390790989990464
5072.25,0.023338500892849116
5072.5,0.022909903978781277
5072.75,0.024215398567065644
5073.0,0.022765552420583337
5073.25,0.022062461502124642
5073.5,0.023589165636205882
5073.75,0.02323033186561801
5074.0,0.024233546517899662
5074.25,0.0265978979313309
5074.5,0.024796296856739578
5074.75,0.025428336560266294
5075.0,0.027339622002858534
5075.25,0.026232973970781923
5075.5,0.027026648431557596
5075.75,0.02613378709917737
5076.0,0.02551938897086582
5076.25,0.02542490005062258
5076.5,0.02363252143729045
5076.75,0.02240497166092027
5077.0,0.020918721615335648
5077.25,0.02220780837470831
5077.5,0.019920658810094298
5077.75,0.020208047057674705
5078.0,0.020570597487610927
5078.25,0.019589867565459416
5078.5,0.018832083212527582
5078.75,0.018141808591530716
5079.0,0.018525196578491575
5079.25,0.01743580908761056
5079.5,0.016201173683881454
5079.75,0.016293197691349206
5080.0,0.01695959718659263
5080.25,0.01556223010687442
5080.5,0.018465210946039347
5080.75,0.017042976062703923
5081.0,0.019103748456831455
5081.25,0.017402972742214598
5081.5,0.019702744639349196
5081.75,0.0188540500864322
5082.0,0.01861672743356238
5082.25,0.01791736848096865
5082.5,0.017528438777033327
5082.75,0.01735917230412775
5083.0,0.016567160163825433
5083.25,0.014451996493725817
5083.5,0.01325792663007933
5083.75,0.014017149957804587
5084.0,0.011851541181484166
5084.25,0.01201161987841082
5084.5,0.011548239162311872
5084.75,0.013020780401100556
5085.0,0.01082137896863501
5085.25,0.012782985433621021
5085.5,0.01171502101713563
5085.75,0.012598505335089022
5086.0,0.015664576773419113
5086.25,0.016685562269289852
5086.5,0.016931516682528357
5086.75,0.017156836780729916
5087.0,0.019226750115497748
5087.25,0.01805151817991352
5087.5,0.020892053518123482
5087.75,0.018115278536962886
5088.0,0.018741815446559472
5088.25,0.017164806301113878
5088.5,0.018841431256320207
5088.75,0.015095382698699948
5089.0,0.014848713384830224
5089.25,0.01487971199416154
5089.5,0.01629740350163613
5089.75,0.015848025026634596
5090.0,0.01823503299649694
5090.25,0.01942690646999418
5090.5,0.01969799118631504
5090.75,0.02040777007772974
5091.0,0.02143382258154238
5091.25,0.020405178165477336
5091.5,0.02137467504715274
5091.75,0.02138227443625401
5092.0,0.018785554431381364
5092.25,0.02003776921342189
5092.5,0.018776279568041728
5092.75,0.018664634008481423
5093.0,0.018702304068482712
5093.25,0.020098178799909206
5093.5,0.018490907874180167
5093.75,0.018803497710468037
5094.0,0.020242694883577432
5094.25,0.019805081414832906
5094.5,0.019945780031223482
5094.75,0.016702676932374556
5095.0,0.016131478441312658
5095.25,0.015581812712549981
5095.5,0.013374516743876064
5095.75,0.011277039135094586
5096.0,0.009331194172646164
5096.25,0.007793186343155734
5096.5,0.006502949663954595
5096.75,0.004794142404615587
5097.0,0.004344838747387657
5097.25,0.004757561634994504
5097.5,0.005227127655995565
5097.75,0.007479994081662663
5098.0,0.009142222139770891
5098.25,0.009212902007032456
5098.5,0.012062861181991335
5098.75,0.012051571138036885
5099.0,0.013975605894409111
5099.25,0.015677979140579914
5099.5,0.013976856000874264
5099.75,0.015586675535677427
5100.0,0.017274274173506847
5100.25,0.01785204699509963
5100.5,0.017953253246344898
5100.75,0.018911813504554394
5101.0,0.018733717466664204
5101.25,0.01929158248791171
5101.5,0.02129155989862884
5101.75,0.018993703155581212
5102.0,0.021615315388527956
5102.25,0.020746348909721157
5102.5,0.02346727527519333
5102.75,0.020839430843355485
5103.0,0.019968209843757145
5103.25,0.01936380151281048
5103.5,0.02095190241432834
5103.75,0.020350989281875138
5104.0,0.018319299858176458
5104.25,0.019184152685044593
5104.5,0.017401444914573284
5104.75,0.016183463992165876
5105.0,0.016304509342279814
5105.25,0.015570124205398203
5105.5,0.01631715333572118
5105.75,0.016010692540937215
5106.0,0.0156442359201835
5106.25,0.017538360015906133
5106.5,0.014670021861538337
5106.75,0.01700146562902565
5107.0,0.017511087065098626
5107.25,0.015584483368347099
5107.5,0.017132794926598076
5107.75,0.014947441187009969
5108.0,0.014214240896580405
5108.25,0.01253622811868537
5108.5,0.012599448475299172
5108.75,0.01044302778784806
5109.0,0.011314677956532493
5109.25,0.007721323515055599
5109.5,0.008877401558647122
5109.75,0.007091958272324523
5110.0,0.008532907369471479
5110.25,0.008416010157636253
5110.5,0.008069211462778928
5110.75,0.00944331943382896
5111.0,0.0076416781319272025
5111.25,0.008464477319136516
5111.5,0.007941305596659315
5111.75,0.008342499151703903
5112.0,0.00974673336148162
5112.25,0.008383894591657432
5112.5,0.00874455998722146
5112.75,0.008530718403806668
5113.0,0.007823805617461089
5113.25,0.011792643455756284
5113.5,0.009614035768237713
5113.75,0.011508789895098865
5114.0,0.010245958072995399
5114.25,0.012930711371102618
5114.5,0.01106901393242178
5114.75,0.012769306702747374
5115.0,0.014763029625600528
5115.25,0.0132297399370524
5115.5,0.014594551956967062
5115.75,0.013682871199739237
5116.0,0.014776152215826066
5116.25,0.01606518452167295
5116.5,0.016040712781800637
5116.75,0.015746673991450258
5117.0,0.01583408128803079
5117.25,0.0164141066903202
5117.5,0.016853469781094498
5117.75,0.01605665968583053
5118.0,0.016959900065272482
5118.25,0.01906247237182277
5118.5,0.0169737309316117
5118.75,0.019919086758836406
5119.0,0.016542164873107015
5119.25,0.018209095337467802
5119.5,0.018393700066372923
5119.75,0.019928664471641856
5120.0,0.01866620566837464
5120.25,0.01902040950428355
5120.5,0.019388752946041286
5120.75,0.01806435801803048
5121.0,0.020019652703364935
5121.25,0.01718484830438297
5121.5,0.017052663209934833
5121.75,0.017898215630287873
5122.0,0.01738475149268777
5122.25,0.016618265577466835
5122.5,0.01686417003049806
5122.75,0.015295782844078133
5123.0,0.016544822146174216
5123.25,0.015619198998816088
5123.5,0.017638811453966476
5123.75,0.017472858912918523
5124.0,0.018114999639504494
5124.25,0.017107099991358586
5124.5,0.01641693556814318
5124.75,0.017792241301172712
5125.0,0.017495132321898303
5125.25,0.01845610873456017
5125.5,0.01735132577555766
5125.75,0.018386943198039057
5126.0,0.016535705336135537
5126.25,0.017367918030471795
5126.5,0.01843759815434333
5126.75,0.017943856606353302
5127.0,0.01650048072665328
5127.25,0.01734614061550816
5127.5,0.017053525640015672
5127.75,0.016345415040437412
5128.0,0.017351636929339376
5128.25,0.01604993362921443
5128.5,0.01595792725723314
5128.75,0.015760266826156617
5129.0,0.01543136650342948
5129.25,0.013868809333747753
5129.5,0.014206781525398504
5129.75,0.014507626212339739
5130.0,0.013184103487430088
5130.25,0.012793329808381413
5130.5,0.013099342875621423
5130.75,0.012633740767726654
5131.0,0.013226771496225769
5131.25,0.014283717012462002
5131.5,0.013511851033997433
5131.75,0.013653465773971475
5132.0,0.013544764599277889
5132.25,0.01465920442222543
5132.5,0.014359567476051494
5132.75,0.015373604091425568
5133.0,0.01424617479120819
5133.25,0.011979312540465687
5133.5,0.013067456706255613
5133.75,0.011524979117828238
5134.0,0.012754287481080555
5134.25,0.012418824959080562
5134.5,0.012359525356000963
5134.75,0.01048667475573192
5135.0,0.01132751959371987
5135.25,0.011344265315978735
5135.5,0.011321265797991158
5135.75,0.011285722184917534
5136.0,0.013734186909797564
5136.25,0.011833893727197004
5136.5,0.012479714376217022
5136.75,0.012569278848164963
5137.0,0.012421265549391944
5137.25,0.010290409036963521
5137.5,0.012435727106228126
5137.75,0.010881333634189435
5138.0,0.011826335404492338
5138.25,0.011479958239235546
5138.5,0.010845671682544954
5138.75,0.009593155999804981
5139.0,0.009996064732975131
5139.25,0.010398781502159645
5139.5,0.009982238287645462
5139.75,0.00907802108869669
5140.0,0.008821935078553902
5140.25,0.008426593989737842
5140.5,0.0076024510130652005
5140.75,0.008415876868313464
5141.0,0.0061977001714193045
5141.25,0.007571551142791444
5141.5,0.005823378687961782
5141.75,0.006158055187301276
5142.0,0.004979275556485136
5142.25,0.004867688794570115
5142.5,0.004262965989440564
5142.75,0.0027829348862737848
5143.0,0.0039605932894822855
5143.25,0.001801856328390177
5143.5,0.002835776691921902
5143.75,0.002713028458971451
5144.0,0.004065357730287574
5144.25,0.002561526647348506
5144.5,0.0015766009132988266
5144.75,0.004092641848164222
5145.0,0.002788700733498268
5145.25,0.003011076652209008
5145.5,0.0035271826647930876
5145.75,0.0032988432529160163
5146.0,0.0016876609084834002
5146.25,0.003690369027316205
5146.5,0.0027420283791100004
5146.75,0.0032404787961690744
5147.0,0.00312703720604948
5147.25,0.004483080616706197
5147.5,0.004086047746154815
5147.75,0.003031619336090421
5148.0,0.0036965014520727374
5148.25,0.0028864615970765404
5148.5,0.0034386262218014103
5148.75,0.004017777067626975
5149.0,0.003465037845737513
5149.25,0.0008590843919629665
5149.5,0.0015708968609376114
5149.75,0.002685010868496413
5150.0,0.0015162510556503313
5150.25,0.0012548438709965352
5150.5,0.0021719286102519168
5150.75,0.0012008792796178633
5151.0,0.0015865702261841745
5151.25,0.0014693714772361043
5151.5,0.0012207772019145213
5151.75,0.0015463225804847665
5152.0,0.002146353103422534
5152.25,0.002383030893033826
5152.5,0.0029965508849521603
5152.75,0.0009504482498073527
5153.0,0.0025133823480433027
5153.25,0.0035474345621880144
5153.5,0.002598905317819214
5153.75,0.00392884443426784
5154.0,0.004152954203724362
5154.25,0.0036022269337133758
5154.5,0.0051591973877928455
5154.75,0.005247937662663597
5155.0,0.0032208651103296316
5155.25,0.005833621756766315
5155.5,0.004652276841229056
5155.75,0.0046707431887743
5156.0,0.004010001759777483
5156.25,0.005487090045067439
5156.5,0.005481938527596149
5156.75,0.0031236192564945624
5157.0,0.004203750660101989
5157.25,0.004814936511422977
5157.5,0.003448493979402564
5157.75,0.004612968031290806
5158.0,0.0041351525454574045
5158.25,0.0034176152036132835
5158.5,0.003612086358525227
5158.75,0.0049509129790782725
5159.0,0.003427639815000318
5159.25,0.00564015599321591
5159.5,0.0034413996158402784
5159.75,0.0032181461209893855
5160.0,0.0022528976754152825
5160.25,0.0025912868669754224
5160.5,0.0029841456118756106
5160.75,0.0021643156850792104
5161.0,0.003901614685341779
5161.25,0.0012661369529594496
5161.5,0.0016295233012903992
5161.75,0.0016339518554344798
5162.0,0.0025273123798172947
5162.25,0.0030852675982979407
5162.5,0.0031164663624489116
5162.75,0.0031913838707799736
5163.0,0.0024816752566320945
5163.25,0.003067258959209336
5163.5,0.0037027947013689925
5163.75,0.004269470730636721
5164.0,0.004361514790265227
5164.25,0.003514447093238444
5164.5,0.0039029166742478036
5164.75,0.0045821811552294025
5165.0,0.00474214768441089
5165.25,0.0032990594484797243
5165.5,0.003658344560861842
5165.75,0.004691893899210675
5166.0,0.004523605733176796
5166.25,0.003880136104704018
5166.5,0.003947436539593831
5166.75,0.00390072443587321
5167.0,0.0029230541785895507
5167.25,0.0033340128213696953
5167.5,0.00349501681993793
5167.75,0.0042592311730812946
5168.0,0.0008094377772135328
5168.25,0.002917336808080465
5168.5,0.0020636811309551312
5168.75,0.0024421405509882322
5169.0,0.0017160679592496504
5169.25,0.001805518614096109
5169.5,0.002003269304889739
5169.75,0.0022912351109745403
5170.0,0.0027232790274352315
5170.25,0.004120823415484051
5170.5,0.003682869761365917
5170.75,0.0038645792581200643
5171.0,0.00426691391939474
5171.25,0.003271140694339314
5171.5,0.005027806047473198
5171.75,0.00387565645788817
5172.0,0.0033353527181059733
5172.25,0.0053196387516981185
5172.5,0.004533975977421191
5172.75,0.002747968118927394
5173.0,0.003938751671944414
5173.25,0.005864487273978065
5173.5,0.006095847009907557
5173.75,0.00546087688658393
5174.0,0.006361905103181719
5174.25,0.0067908224775332935
5174.5,0.006979203607254843
5174.75,0.007045319797057075
5175.0,0.005834394841014858
5175.25,0.006766576319285427
5175.5,0.005109474301490712
5175.75,0.006047555830088486
5176.0,0.00562113280024604
5176.25,0.004162003104986882
5176.5,0.005105846835447377
5176.75,0.0026640708255821106
5177.0,0.004777042463062888
5177.25,0.004472038028485786
5177.5,0.0036308906460473162
5177.75,0.005792176209921323
5178.0,0.0036576276156886365
5178.25,0.002923207289486111
5178.5,0.0028827254736716133
5178.75,0.003930474672738932
5179.0,0.0015390954619383314
5179.25,0.0007460039480166624
5179.5,0.0029427019847481266
5179.75,0.0024106302644095667
5180.0,0.004615641844274164
5180.25,0.0031767915782615476
5180.5,0.0031353835346476073
5180.75,0.0052123416359922325
5181.0,0.004344766078952298
5181.25,0.006092737360158448
5181.5,0.0059569031467984436
5181.75,0.006704891572018249
5182.0,0.006189131821477932
5182.25,0.0075240749928704
5182.5,0.007377648713628309
5182.75,0.007333626410101102
5183.0,0.008247761809698844
5183.25,0.009061263738759609
5183.5,0.010169096813852712
5183.75,0.00930851775805964
5184.0,0.009435024513039982
5184.25,0.010528800609371844
5184.5,0.01040624082924114
5184.75,0.01114295998402697
5185.0,0.012245486650845563
5185.25,0.012234362885575258
5185.5,0.012797376585075319
5185.75,0.010610392245102195
5186.0,0.012121252909652689
5186.25,0.012406143092572205
5186.5,0.011479546625071627
5186.75,0.012340530640845851
5187.0,0.012446224433425702
5187.25,0.010798376159073754
5187.5,0.012317626318725919
5187.75,0.011876166168263268
5188.0,0.008982063088741301
5188.25,0.012196110684550641
5188.5,0.011591381474029598
5188.75,0.010074432818362376
5189.0,0.01190215246454017
5189.25,0.011793293144689479
5189.5,0.010262869959753333
5189.75,0.011222639675671798
5190.0,0.0122789982136358
5190.25,0.012319614306267882
5190.5,0.01074580342665985
5190.75,0.012231866147661937
5191.0,0.012116597354388749
5191.25,0.01061536723340886
5191.5,0.01184898542667579
5191.75,0.011461293155035754
5192.0,0.01122797617544267
5192.25,0.011178725936172447
5192.5,0.010829710448789099
5192.75,0.01267237638384915
5193.0,0.012435245661809135
5193.25,0.012670468324570961
5193.5,0.011850275731306549
5193.75,0.012830291526956496
5194.0,0.013347598481622251
5194.25,0.012707433919823347
5194.5,0.011872571747501557
5194.75,0.012920589972374498
5195.0,0.012453085324493587
5195.25,0.01008272749510452
5195.5,0.012633776314345199
5195.75,0.012131669817299707
5196.0,0.012576739291543206
5196.25,0.013905013367913083
5196.5,0.013321743573806612
5196.75,0.012687009796358097
5197.0,0.012316176807544542
5197.25,0.012432257936815974
5197.5,0.012220402482456798
5197.75,0.011983318360237888
5198.0,0.01354271563083532
5198.25,0.013907505476388424
5198.5,0.012530504830168949
5198.75,0.013719878140124358
5199.0,0.011475782795693756
5199.25,0.014777073881207626
5199.5,0.014814849831546207
5199.75,0.015746287956265287
5200.0,0.014886027154600223
5200.25,0.015112934360093375
5200.5,0.015279306383089391
5200.75,0.01382901577743664
5201.0,0.015438920896281261
5201.25,0.01480802170007619
5201.5,0.013073239768268593
5201.75,0.01451202021724928
5202.0,0.015387700216182023
5202.25,0.014523307705655292
5202.5,0.016406274109533873
5202.75,0.015877965034159974
5203.0,0.016232623432059737
5203.25,0.015003009311374396
5203.5,0.015101108505409569
5203.75,0.014838611473573926
5204.0,0.015549165602500208
5204.25,0.017248853210364342
5204.5,0.01585115187003625
5204.75,0.01647892545421433
5205.0,0.014938401222875512
5205.25,0.01702599439566828
5205.5,0.01543141474809825
5205.75,0.017036979562212895
5206.0,0.01714127234203615
5206.25,0.016868042620723358
5206.5,0.0160379736365185
5206.75,0.015337913828044628
5207.0,0.01647743773482133
5207.25,0.014899850652532102
5207.5,0.014839940235881942
5207.75,0.014596192967474903
5208.0,0.013861819612933582
5208.25,0.01360899081933159
5208.5,0.012029806767089478
5208.75,0.013691497364192997
5209.0,0.01344243053934365
5209.25,0.015124405702563848
5209.5,0.014486745827501587
5209.75,0.014573047264450153
5210.0,0.013846621261299681
5210.25,0.013020836191930042
5210.5,0.01348580237504555
5210.75,0.013162104078264044
5211.0,0.014726768317444074
5211.25,0.014415574923592397
5211.5,0.012790442377200157
5211.75,0.012202590405052895
5212.0,0.011608988867956535
5212.25,0.010371087500271731
5212.5,0.010880571708987766
5212.75,0.01172740387136077
5213.0,0.011814458147620912
5213.25,0.012314912536315871
5213.5,0.011810063972945364
5213.75,0.013073926201683841
5214.0,0.014032795567703036
5214.25,0.013741887494274716
5214.5,0.013069647003301323
5214.75,0.01412873354579011
5215.0,0.014600609767608998
5215.25,0.012687847909591534
5215.5,0.01471430030957638
5215.75,0.01323944056313594
5216.0,0.0125290673926246
5216.25,0.013609583303618894
5216.5,0.012374953161080886
5216.75,0.01153338434737663
5217.0,0.015239927239626548
5217.25,0.01484895363411949
5217.5,0.01254843210282278
5217.75,0.012869877239438892
5218.0,0.012617679131777767
5218.25,0.012752413175687694
5218.5,0.012714758785720473
5218.75,0.011437633730207055
5219.0,0.010810002892648678
5219.25,0.009269902061738989
5219.5,0.013083584469059764
5219.75,0.009931172745518151
5220.0,0.010933857309464284
5220.25,0.010337238491346148
5220.5,0.010597181815006237
5220.75,0.010070593659983206
5221.0,0.010444254066834526
5221.25,0.010330202954959053
5221.5,0.009916049454499828
5221.75,0.008879264650847244
5222.0,0.010177858055290355
5222.25,0.008158839713970654
5222.5,0.008835583009182848
5222.75,0.00885144528109414
5223.0,0.007112472479621477
5223.25,0.008814422002334272
5223.5,0.0073827153782976464
5223.75,0.007836176702506501
5224.0,0.007790656407014502
5224.25,0.0068456539772166515
5224.5,0.005897044297805414
5224.75,0.004824587907357925
5225.0,0.00588564291677609
5225.25,0.004015991984775173
5225.5,0.004450912216650419
5225.75,0.0030315422868517003
5226.0,0.006055096358083138
5226.25,0.004104805112033013
5226.5,0.004951644963010447
5226.75,0.005207331249650772
5227.0,0.002906543995519
5227.25,0.0035944160088876393
5227.5,0.0044540366394784595
5227.75,0.005073179139493668
5228.0,0.004635697423706451
5228.25,0.005646164267833157
5228.5,0.0046906215437834495
5228.75,0.004014740774983769
5229.0,0.00511883848146447
5229.25,0.00402688075827703
5229.5,0.0041117008499813356
5229.75,0.004151425309821489
5230.0,0.005713313594677841
5230.25,0.004760794540328684
5230.5,0.004148469955262935
5230.75,0.0033821646830932764
5231.0,0.004217026863428173
5231.25,0.004512348452082514
5231.5,0.005461141628642635
5231.75,0.006427602809936933
5232.0,0.0033490308238457254
5232.25,0.0051806944348034975
5232.5,0.006355753278094435
5232.75,0.007537801737729471
5233.0,0.006637866707868227
5233.25,0.005610644411858769
5233.5,0.003995570204397252
5233.75,0.0037499695829970666
5234.0,0.0054721977137740345
5234.25,0.005793239294686424
5234.5,0.005361619999581099
5234.75,0.005194759361858384
5235.0,0.004413421534349854
5235.25,0.005223105437674639
5235.5,0.004897280857056946
5235.75,0.0030874280206321797
5236.0,0.003084483749026749
5236.25,0.0037787645908242233
5236.5,0.005109906762666156
5236.75,0.005378952547677015
5237.0,0.004297913296906311
5237.25,0.00496057495313321
5237.5,0.00469665865340652
5237.75,0.0036592620992615854
5238.0,0.006416026623215101
5238.25,0.0067056377134687
5238.5,0.006963581123310717
5238.75,0.008148562707798184
5239.0,0.0060397870734927575
5239.25,0.00693919418198
5239.5,0.005834517189482604
5239.75,0.007600100213804692
5240.0,0.007384755454868306
5240.25,0.0057862936520257586
5240.5,0.004680918503146702
5240.75,0.004511711635909381
5241.0,0.0034890692670484147
5241.25,0.004861122824341836
5241.5,0.005303326282650611
5241.75,0.006279307366556975
5242.0,0.006574421329466707
5242.25,0.00566304421273869
5242.5,0.004988056484890487
5242.75,0.005382724622272573
5243.0,0.005930840817706155
5243.25,0.005029568986136825
5243.5,0.004833913590231207
5243.75,0.005264187292688747
5244.0,0.0032835752648370823
5244.25,0.005289165744641602
5244.5,0.004189275973154475
5244.75,0.0037018014576084214
5245.0,0.004881978515244124
5245.25,0.003607678153984413
5245.5,0.002434578761224554
5245.75,0.0033738545790531547
5246.0,0.0028260188535012354
5246.25,0.0004975008677093638
5246.5,0.0008419833978900808
5246.75,0.0013465044404414063
5247.0,0.00023619812970266445
5247.25,0.002707214221291205
5247.5,0.0028970693573434525
5247.75,0.0026799713253607524
5248.0,0.005010803982236611
5248.25,0.0036950946993170113
5248.5,0.005880571806116207
5248.75,0.006503055561221405
5249.0,0.00781948672468646
5249.25,0.00860295136046953
5249.5,0.006532181729848618
5249.75,0.006436470191027961
5250.0,0.009310013773740864
5250.25,0.008974388034132957
5250.5,0.010466717174102282
5250.75,0.009311109476508282
5251.0,0.011449072871317915
5251.25,0.013168976040654336
5251.5,0.012010714308505201
5251.75,0.012600304064553087
5252.0,0.012357744194537758
5252.25,0.011393212480287062
5252.5,0.011295047354398166
5252.75,0.014252595678480823
5253.0,0.01037231813131494
5253.25,0.012967409686218552
5253.5,0.010853423948256216
5253.75,0.011826303992701181
5254.0,0.01314026131223064
5254.25,0.011352341989096109
5254.5,0.010089179971806549
5254.75,0.010956641772981536
5255.0,0.009886734031629416
5255.25,0.01057263829555338
5255.5,0.012614091478534548
5255.75,0.012870003009230956
5256.0,0.012835992200231192
5256.25,0.013120874837369794
5256.5,0.012992187186921298
5256.75,0.013420852102835933
5257.0,0.012332630546228676
5257.25,0.01447353424881338
5257.5,0.013176681021507972
5257.75,0.013955338017861123
5258.0,0.014905417188735273
5258.25,0.013950396474460745
5258.5,0.012487196650514013
5258.75,0.014484057638871043
5259.0,0.014721741540624222
5259.25,0.014350940904511875
5259.5,0.013745729483116259
5259.75,0.012299714081655108
5260.0,0.01148830985330833
5260.25,0.010484928471611489
5260.5,0.009667649609001457
5260.75,0.009810150622052488
5261.0,0.009604018873010491
5261.25,0.009703892061898289
5261.5,0.009031776947210095
5261.75,0.008481477687864829
5262.0,0.008879734696232973
5262.25,0.009133678862216131
5262.5,0.007597846697735232
5262.75,0.0101192075250018
5263.0,0.008393792760971517
5263.25,0.009944687596300034
5263.5,0.01081200972313082
5263.75,0.009313343352402578
5264.0,0.009988363744049652
5264.25,0.011185167626100717
5264.5,0.010285114753742598
5264.75,0.00977031796900132
5265.0,0.009718428443024606
5265.25,0.008837295350077667
5265.5,0.010309758380324045
5265.75,0.007898374245855782
5266.0,0.009002741831367173
5266.25,0.01097721986585056
5266.5,0.011088342345899274
5266.75,0.011255947706882655
5267.0,0.011701582176905307
5267.25,0.011932821256575363
5267.5,0.011722159387148337
5267.75,0.012228745849997037
5268.0,0.012437883805814245
5268.25,0.013954779582194642
5268.5,0.012325201659810667
5268.75,0.013973727897720169
5269.0,0.01505248102700933
5269.25,0.013769660473691145
5269.5,0.0139777627598579
5269.75,0.01496839064273165
5270.0,0.013222312847136167
5270.25,0.013962334590375337
5270.5,0.013184688854986254
5270.75,0.01528530026493718
5271.0,0.013034720369653648
5271.25,0.013803542882481772
5271.5,0.013695677124049815
5271.75,0.014300966487184982
5272.0,0.014872741500030784
5272.25,0.013655818230420577
5272.5,0.013627157093868632
5272.75,0.015332920139292031
5273.0,0.014931753688589885
5273.25,0.016327094716461217
5273.5,0.017502263879107496
5273.75,0.014894723659343924
5274.0,0.017202646444015493
5274.25,0.018138798752845135
5274.5,0.017175482317010587
5274.75,0.017405054834989532
5275.0,0.017694333254389117
5275.25,0.016326359417878133
5275.5,0.01809161107988904
5275.75,0.016418828886944452
5276.0,0.01722112332843527
5276.25,0.01440883011591072
5276.5,0.01488695854818328
5276.75,0.01539248275165719
5277.0,0.01468027710704497
5277.25,0.013010077371428343
5277.5,0.013982525757018723
5277.75,0.013797377912958021
5278.0,0.014437622314385582
